ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
52,Business,5209,Hospitality Management,520901,General Hospitality Management,2021,2021,5,Bachelors Degree,72,general-hospitality-management,"Boston, MA",16000US2507000,boston-ma
52,Business,5209,Hospitality Management,520903,Tourism & Travel Services Management,2021,2021,5,Bachelors Degree,2,tourism-travel-services-management,"Boston, MA",16000US2507000,boston-ma
52,Business,5209,Hospitality Management,520999,Other Hospitality Administration & Management,2021,2021,5,Bachelors Degree,13,other-hospitality-administration-management,"Boston, MA",16000US2507000,boston-ma
52,Business,5210,Human Resource Management & Services,521001,General Human Resources Management & Personnel Administration,2021,2021,5,Bachelors Degree,7,general-human-resources-management-personnel-administration,"Boston, MA",16000US2507000,boston-ma
52,Business,5210,Human Resource Management & Services,521002,Labor & Industrial Relations,2021,2021,5,Bachelors Degree,4,labor-industrial-relations,"Boston, MA",16000US2507000,boston-ma
52,Business,5211,International Business,521101,"International Business, Trade, & Commerce",2021,2021,5,Bachelors Degree,129,international-business-trade-commerce,"Boston, MA",16000US2507000,boston-ma
52,Business,5212,Management Information Systems & Services,521201,General Management Information Systems,2021,2021,5,Bachelors Degree,1,general-management-information-systems,"Boston, MA",16000US2507000,boston-ma
52,Business,5213,Management Sciences & Quantitative Methods,521301,Management Science,2021,2021,5,Bachelors Degree,0,management-science,"Boston, MA",16000US2507000,boston-ma
52,Business,5214,Marketing,521401,General Marketing & Marketing Management,2021,2021,5,Bachelors Degree,234,general-marketing-marketing-management,"Boston, MA",16000US2507000,boston-ma
52,Business,5214,Marketing,521499,Other Marketing,2021,2021,5,Bachelors Degree,15,other-marketing,"Boston, MA",16000US2507000,boston-ma
52,Business,5219,"Specialized Sales, Merchandising, & Marketing Operations",521902,Fashion Merchandising,2021,2021,5,Bachelors Degree,13,fashion-merchandising,"Boston, MA",16000US2507000,boston-ma
52,Business,5220,Construction Management,522001,Construction Management,2021,2021,5,Bachelors Degree,106,construction-management-522001,"Boston, MA",16000US2507000,boston-ma
52,Business,5299,"Other Business, Management, Marketing, & Related Services",529999,"Other Business, Management, Marketing, & Related Support Services",2021,2021,5,Bachelors Degree,57,other-business-management-marketing-related-support-services,"Boston, MA",16000US2507000,boston-ma
54,History,5401,History,540101,General History,2021,2021,5,Bachelors Degree,128,general-history,"Boston, MA",16000US2507000,boston-ma
54,History,5401,History,540103,European History,2021,2021,5,Bachelors Degree,0,european-history,"Boston, MA",16000US2507000,boston-ma
54,History,5401,History,540199,Other History,2021,2021,5,Bachelors Degree,0,other-history,"Boston, MA",16000US2507000,boston-ma
